pair_id,smiles_A,smiles_B,source,transformation,analogs_generated,unique_analogs,B_recovered_exact,B_rank_by_tanimoto,best_tanimoto,top10_tanimoto_mean,smirks_that_recovered_B,runtime_s
CHEMBL_MMP_01172,CC(C)(C)NCC(O)COc1ccc(NC(=O)c2cccs2)cc1C#N,CC(C)(C)NCC(O)COc1ccc(NC(=O)c2cccs2)cc1Cl,ChEMBL-37/mmpdb,[*:1]C#N>>[*:1]Cl,228,151,False,,0.7759,0.7086,,1.1876
CHEMBL_MMP_01173,CN(C)c1cccc2c(S(=O)(=O)Nc3ncc(Br)nc3O)cccc12,COc1nc(Br)cnc1NS(=O)(=O)c1cccc2c(N(C)C)cccc12,ChEMBL-37/mmpdb,[*:1]O>>[*:1]OC,310,190,False,,0.75,0.6526,,1.8841
CHEMBL_MMP_01174,COc1nc(Br)cnc1NS(=O)(=O)c1cccc2c(N(C)C)cccc12,CCN(C)c1cccc2c(S(=O)(=O)Nc3ncc(Br)nc3OC)cccc12,ChEMBL-37/mmpdb,[*:1]C>>[*:1]CC,332,208,True,1,1.0,0.7948,AMINE_010;STER_009;META025;META033,2.0127
CHEMBL_MMP_01175,CCOC(=O)c1cc2ccccn2c(=Nc2ccc(Br)cc2)n1,CCOC(=O)c1cc2ccccn2c(=Nc2ccc(F)cc2)n1,ChEMBL-37/mmpdb,[*:1]Br>>[*:1]F,178,108,False,,0.8077,0.7341,,1.2972
CHEMBL_MMP_01176,CCCc1cc(OC)c(CC(C)N)cc1OC,COc1cc(OC)c(OC)cc1CC(C)N,ChEMBL-37/mmpdb,[*:1]CCC>>[*:1]OC,216,155,False,,0.7586,0.6889,,0.9906
CHEMBL_MMP_01177,CCc1cc(OC)c(CC(C)N)cc1OC,COc1cc(OC)c(OC)cc1CC(C)N,ChEMBL-37/mmpdb,[*:1]CC>>[*:1]OC,214,151,False,,0.7586,0.7061,,0.8493
CHEMBL_MMP_01178,CCCc1cc(OC)c(CC(C)N)cc1OC,COc1cc(CC(C)N)c(OC)cc1Cl,ChEMBL-37/mmpdb,[*:1]CCC>>[*:1]Cl,216,155,False,,0.6765,0.6216,,1.1042
CHEMBL_MMP_01179,Cc1ccccc1C(=O)OCC(O)CNC(C)(C)C,CC(C)(C)NCC(O)COC(=O)c1ccccc1F,ChEMBL-37/mmpdb,[*:1]C>>[*:1]F,242,154,True,1,1.0,0.7518,META023,0.8069
CHEMBL_MMP_01180,CC(=CCn1oc(=O)[nH]c1=O)c1cccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1,CC(=CCn1oc(=O)[nH]c1=O)c1cccc(OCc2coc(-c3ccc(C(F)(F)F)cc3)n2)c1,ChEMBL-37/mmpdb,[*:1]C>>[*:1][H],298,193,False,,0.76,0.718,,2.4015
CHEMBL_MMP_01181,COc1cc(C(C)C)c(OC)cc1CC(C)N,CCCc1cc(OC)c(CC(C)N)cc1OC,ChEMBL-37/mmpdb,[*:1]C(C)C>>[*:1]CCC,206,145,False,,0.6389,0.5945,,0.8948
CHEMBL_MMP_01182,COc1cc2nc(N3CCN(C(=O)C=Cc4ccc(F)cc4)CC3)nc(N)c2cc1OC,COc1cc2nc(N3CCN(C(=O)C=Cc4ccc(N=C=S)cc4)CC3)nc(N)c2cc1OC,ChEMBL-37/mmpdb,[*:1]F>>[*:1]N=C=S,293,192,False,,0.7538,0.7036,,2.2679
CHEMBL_MMP_01183,O=[N+]([O-])c1cc2c(ccc3cc(Br)ccc32)o1,COc1ccc2c(ccc3oc([N+](=O)[O-])cc32)c1,ChEMBL-37/mmpdb,[*:1]Br>>[*:1]OC,225,135,False,,0.6429,0.5732,,2.2613
CHEMBL_MMP_01184,CN(C)c1cccc2c(S(=O)(=O)Nc3cnc(Br)cn3)cccc12,Cc1cnc(NS(=O)(=O)c2cccc3c(N(C)C)cccc23)cn1,ChEMBL-37/mmpdb,[*:1]Br>>[*:1]C,319,195,False,,0.7609,0.674,,1.9616
CHEMBL_MMP_01185,COc1nc(Br)cnc1NS(=O)(=O)c1cccc2c(N(C)C)cccc12,CN(C)c1cccc2c(S(=O)(=O)Nc3ncc(Br)nc3O)cccc12,ChEMBL-37/mmpdb,[*:1]C>>[*:1][H],332,208,True,1,1.0,0.7731,OSUB_002,2.6152
CHEMBL_MMP_01186,COc1cc(CC(C)N)c(OC)cc1Br,COc1cc(CC(C)N)c(OC)cc1I,ChEMBL-37/mmpdb,[*:1]Br>>[*:1]I,197,138,False,,0.6471,0.6107,,1.17
CHEMBL_MMP_01187,CN1CCCC(c2cccc(O)c2)C1,CCCN1CCCC(c2cccc(O)c2)C1,ChEMBL-37/mmpdb,[*:1]C>>[*:1]CCC,264,180,False,,0.7949,0.6409,,1.1112
CHEMBL_MMP_01188,COc1cc(CC(C)N)c(OC)cc1C#N,COc1cc(CC(C)N)c(OC)cc1O,ChEMBL-37/mmpdb,[*:1]C#N>>[*:1]O,200,141,False,,0.6316,0.5705,,1.0419
CHEMBL_MMP_01189,NC1=NC(c2ccc(F)cc2)Cc2c(F)cccc21,NC1=NC(c2ccc(F)cc2)Cc2ccccc21,ChEMBL-37/mmpdb,[*:1]F>>[*:1][H],272,175,False,,0.7297,0.5833,,1.9931
CHEMBL_MMP_01190,O=C(C=Cc1ccc(Cl)c(Cl)c1)c1ccc(O)cc1,O=C(C=Cc1cccc(Cl)c1)c1ccc(O)cc1,ChEMBL-37/mmpdb,[*:1]Cl>>[*:1][H],282,182,False,,1.0,0.6426,,1.8515
CHEMBL_MMP_01191,CCC1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,CC12C=CC(=O)C=C1CCC1C2CCC2(C)C(=O)CCC12,ChEMBL-37/mmpdb,[*:1]CC>>[*:1][H],174,139,False,,0.8049,0.6289,,0.8729
CHEMBL_MMP_01192,N#CC1(c2cc(CC(O)CO)cc(-c3ccnc4[nH]nc(C(F)(F)F)c34)c2)CC1,N#CC1(c2cc(CCO)cc(-c3ccnc4[nH]nc(C(F)(F)F)c34)c2)CC1,ChEMBL-37/mmpdb,[*:1]CO>>[*:1][H],232,165,False,,0.7812,0.7585,,1.2457
CHEMBL_MMP_01193,CNc1ncnc2c1ncn2Cc1ccccc1,OCCNc1ncnc2c1ncn2Cc1ccccc1,ChEMBL-37/mmpdb,[*:1]C>>[*:1]CCO,153,96,True,1,1.0,0.6707,STER_007,1.1276
CHEMBL_MMP_01194,Brc1ccc2[nH]c3c(c2c1)CCN=C3,COc1ccc2[nH]c3c(c2c1)CCN=C3,ChEMBL-37/mmpdb,[*:1]Br>>[*:1]OC,116,75,False,,0.6341,0.5226,,1.0602
CHEMBL_MMP_01195,COc1ccc2[nH]c(C(=O)c3cc4ccccc4[nH]3)cc2c1,O=C(c1cc2ccccc2[nH]1)c1cc2cc(O)ccc2[nH]1,ChEMBL-37/mmpdb,[*:1]C>>[*:1][H],300,192,True,1,1.0,0.6824,OSUB_002;AROM016,2.6388
CHEMBL_MMP_01196,CCCNc1ccc2c(c1)CC(N)(C(=O)O)CC2,NC1(C(=O)O)CCc2ccccc2C1,ChEMBL-37/mmpdb,[*:1]NCCC>>[*:1][H],242,170,False,,0.5349,0.5091,,1.1893
CHEMBL_MMP_01197,C=C1CC(C)(c2ccccc2)OC1=O,C=C1CC(c2ccccc2)OC1=O,ChEMBL-37/mmpdb,[*:1]C>>[*:1][H],167,102,False,,0.3333,0.3095,,0.8172
CHEMBL_MMP_01198,NCCCCC(NC(=O)c1ccccc1Br)C(=O)O,O=C(NC(CO)C(=O)O)c1ccccc1Br,ChEMBL-37/mmpdb,[*:1]CCCCN>>[*:1]CO,277,189,False,,0.6585,0.6401,,0.9725
CHEMBL_MMP_01199,COc1cc(O)c(Br)cc1C=C1SC(=O)NC1=O,C=CCc1cc(C=C2SC(=O)NC2=O)c(OC)cc1O,ChEMBL-37/mmpdb,[*:1]Br>>[*:1]CC=C,233,159,False,,0.66,0.5617,,1.0341
CHEMBL_MMP_01200,CCC(CC)OC(=O)c1ncn2c1CN(C)C(=O)c1cc(Cl)ccc1-2,CCCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Cl)ccc1-2,ChEMBL-37/mmpdb,[*:1]CC>>[*:1][H],237,154,False,,0.7333,0.6988,,1.2559
CHEMBL_MMP_01201,CCOC(=O)Nc1ccc(N(C)c2cccc(OC)c2)cc1,CCOC(=O)Nc1ccc(Nc2cccc(OC)c2)cc1,ChEMBL-37/mmpdb,[*:1]C>>[*:1][H],343,217,False,,0.6531,0.6136,,1.9813
CHEMBL_MMP_01202,COc1cc(O)c(Br)cc1C=C1SC(=O)NC1=O,C=CCOc1cc(OC)c(C=C2SC(=O)NC2=O)cc1Br,ChEMBL-37/mmpdb,[*:1]O>>[*:1]OCC=C,233,159,False,,0.7451,0.6261,,1.2516
CHEMBL_MMP_01203,COc1cccc(Oc2ccc(NC(C)=O)cc2)c1,C#CCC(=O)Nc1ccc(Oc2cccc(OC)c2)cc1,ChEMBL-37/mmpdb,[*:1]C>>[*:1]CC#C,327,210,False,,0.7381,0.6443,,1.6836
CHEMBL_MMP_01204,COc1cc(C(C)C)c(OC)cc1CC(C)N,COc1ccc(OC)c(CC(C)N)c1,ChEMBL-37/mmpdb,[*:1]C(C)C>>[*:1][H],206,145,False,,0.5263,0.5105,,0.8502
CHEMBL_MMP_01205,CCCc1cc(OC)c(CC(C)N)cc1OC,COc1cc(OC)c(OC)cc1CC(C)N,ChEMBL-37/mmpdb,[*:1]CCC>>[*:1]OC,216,155,False,,0.7586,0.6889,,1.286
CHEMBL_MMP_01206,COC(=O)c1c(O)cc(O)c(Cl)c1CCC(=O)Nc1cccc(Br)c1,COC(=O)c1c(O)cc(O)c(Cl)c1CCC(=O)Nc1ccccc1,ChEMBL-37/mmpdb,[*:1]Br>>[*:1][H],426,286,False,,0.8085,0.7238,,2.0056
CHEMBL_MMP_01207,Cc1cccc(N2C(N)=NC(N)=NC2(C)C)c1,CCCCOc1cccc(N2C(N)=NC(N)=NC2(C)C)c1,ChEMBL-37/mmpdb,[*:1]C>>[*:1]OCCCC,234,152,False,,0.6383,0.575,,0.9413
CHEMBL_MMP_01208,CCN(C)c1ncnc2c1ncn2Cc1ccccc1F,CNc1ncnc2c1ncn2Cc1ccccc1F,ChEMBL-37/mmpdb,[*:1]CC>>[*:1][H],228,147,False,,0.6458,0.6047,,1.1913
CHEMBL_MMP_01209,COc1ccc(C2CN3CCN(C)CC3c3ccccc32)cc1,CN1CCN2CC(c3ccccc3)c3ccccc3C2C1,ChEMBL-37/mmpdb,[*:1]OC>>[*:1][H],340,229,False,,0.7895,0.7437,,2.4212
CHEMBL_MMP_01210,CCN(CC)c1cccnc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,CCNc1cccnc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,ChEMBL-37/mmpdb,[*:1]CC>>[*:1][H],220,144,False,,0.6833,0.6448,,1.8905
CHEMBL_MMP_01211,COc1cc(C2c3cc4c(cc3NC3COC(=O)N32)OCCO4)cc(OC)c1OC,COc1cc(OC)cc(C2c3cc4c(cc3NC3COC(=O)N32)OCCO4)c1,ChEMBL-37/mmpdb,[*:1]OC>>[*:1][H],285,193,False,,0.7593,0.7312,,2.1339
CHEMBL_MMP_01212,CN1CCN2CC(c3ccccc3)c3ccccc3C2C1,CCCCN1CCN2CC(c3ccccc3)c3ccccc3C2C1,ChEMBL-37/mmpdb,[*:1]C>>[*:1]CCCC,340,224,False,,0.7619,0.6039,,1.9799
CHEMBL_MMP_01213,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)OC(C)C(C)C3O,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)OC(CC)C(C)C3O,ChEMBL-37/mmpdb,[*:1]C>>[*:1]CC,131,100,True,1,1.0,0.8188,META025,1.375
CHEMBL_MMP_01214,COc1cc(C(C)C)c(OC)cc1CC(C)N,CCc1cc(OC)c(CC(C)N)cc1OC,ChEMBL-37/mmpdb,[*:1]C(C)C>>[*:1]CC,206,145,False,,0.6765,0.6283,,1.027
CHEMBL_MMP_01215,COc1cccc(Oc2ccc(NC(C)=O)cc2)c1,COc1cccc(Oc2ccc(NC(=O)C(C)C)cc2)c1,ChEMBL-37/mmpdb,[*:1]C>>[*:1]C(C)C,327,210,False,,0.7,0.6581,,1.8201
CHEMBL_MMP_01216,COc1cccc(Oc2ccc(NC(C)=O)cc2)c1,CCCCC(=O)Nc1ccc(Oc2cccc(OC)c2)cc1,ChEMBL-37/mmpdb,[*:1]C>>[*:1]CCCC,327,210,False,,0.7674,0.6406,,1.7159
CHEMBL_MMP_01217,COc1ccc(-c2coc3c4c(ccc3c2=O)OC(C)(C)C=C4)c(OC)c1,COc1ccccc1-c1coc2c3c(ccc2c1=O)OC(C)(C)C=C3,ChEMBL-37/mmpdb,[*:1]OC>>[*:1][H],323,217,False,,0.7547,0.7358,,2.3192
CHEMBL_MMP_01218,CCCc1cc(OC)c(CC(C)N)cc1OC,COc1cc(CC(C)N)c(OC)cc1Cl,ChEMBL-37/mmpdb,[*:1]CCC>>[*:1]Cl,216,155,False,,0.6765,0.6216,,1.1595
CHEMBL_MMP_01219,CC(=O)Oc1ccc2[nH]c(C(=O)c3cc4ccccc4[nH]3)cc2c1,O=C(c1cc2ccccc2[nH]1)c1cc2cc(OC(=O)C3CC3)ccc2[nH]1,ChEMBL-37/mmpdb,[*:1]C>>[*:1]C1CC1,301,190,False,,0.6889,0.6573,,2.5199
CHEMBL_MMP_01220,Cc1ccccc1C(=O)OCC(O)CNC(C)(C)C,CC(C)(C)NCC(O)COC(=O)c1ccccc1F,ChEMBL-37/mmpdb,[*:1]C>>[*:1]F,242,154,True,1,1.0,0.7518,META023,0.7328
CHEMBL_MMP_01221,CCCc1ccc(OCCCc2cc3c(cc2O)CCO3)cc1,Oc1cc2c(cc1CCCOc1ccc(Cl)cc1)OCC2,ChEMBL-37/mmpdb,[*:1]CCC>>[*:1]Cl,273,188,False,,0.7708,0.7191,,2.2073
CHEMBL_MMP_01222,Cc1ccc2c(c1)-c1nc(-c3cccnc3)[nH]c1CCC2,Fc1ccc2c(c1)-c1nc(-c3cccnc3)[nH]c1CCC2,ChEMBL-37/mmpdb,[*:1]C>>[*:1]F,232,151,True,1,1.0,0.7525,META023,1.0193
CHEMBL_MMP_01223,OCCNc1ncnc2c1ncn2Cc1ccccc1,COc1ncnc2c1ncn2Cc1ccccc1,ChEMBL-37/mmpdb,[*:1]NCCO>>[*:1]OC,158,102,False,,0.6042,0.5408,,0.9011
CHEMBL_MMP_01224,NC(=O)c1cc(-c2ccncc2)nnc1Cl,CSc1nnc(-c2ccncc2)cc1C(N)=O,ChEMBL-37/mmpdb,[*:1]Cl>>[*:1]SC,71,47,False,,0.625,0.4958,,0.1537
CHEMBL_MMP_01225,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)OC(C)C(C)(C)C3O,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)OC(C)C(C)C3O,ChEMBL-37/mmpdb,[*:1]C>>[*:1][H],131,100,False,,0.7258,0.7099,,1.5963
CHEMBL_MMP_01226,COc1cc(C(C)C)c(OC)cc1CC(C)N,CCc1cc(OC)c(CC(C)N)cc1OC,ChEMBL-37/mmpdb,[*:1]C>>[*:1][H],206,145,False,,0.6765,0.6283,,0.9788
CHEMBL_MMP_01227,COc1cc(CC(C)N)c(OC)cc1Br,CCc1cc(OC)c(CC(C)N)cc1OC,ChEMBL-37/mmpdb,[*:1]Br>>[*:1]CC,197,138,False,,0.6875,0.6095,,1.378
CHEMBL_MMP_01228,CCOC(=O)c1cc(NC(=O)c2cccs2)ccc1OCC(O)CNC(C)(C)C,CC(C)(C)NCC(O)COc1ccc(NC(=O)c2cccs2)cc1C(=O)O,ChEMBL-37/mmpdb,[*:1]CC>>[*:1][H],260,169,False,,0.8136,0.7858,,1.5493
CHEMBL_MMP_01229,Cc1c(-c2ccc(Cl)cc2)nnc(Cl)c1C(N)=O,NC(=O)c1cc(-c2ccc(Cl)cc2)nnc1Cl,ChEMBL-37/mmpdb,[*:1]C>>[*:1][H],136,87,False,,0.5,0.4373,,0.7883
CHEMBL_MMP_01230,CCc1cc(OC)c(CC(C)N)cc1OC,COc1cc(OC)c(OC)cc1CC(C)N,ChEMBL-37/mmpdb,[*:1]CC>>[*:1]OC,214,151,False,,0.7586,0.7061,,1.2809
CHEMBL_MMP_01231,Cc1cc(-n2ncc(=O)[nH]c2=O)ccc1C(=O)c1ccccc1,O=C(c1ccccc1)c1ccc(-n2ncc(=O)[nH]c2=O)cc1Cl,ChEMBL-37/mmpdb,[*:1]C>>[*:1]Cl,295,184,True,1,1.0,0.7345,RING_117;META024,2.042
CHEMBL_MMP_01232,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)OC(C)C(C)C3O,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)OC(CC)C(C)C3O,ChEMBL-37/mmpdb,[*:1]C>>[*:1]CC,131,100,True,1,1.0,0.8188,META025,1.538
CHEMBL_MMP_01233,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CC)c3c2F)C1,ChEMBL-37/mmpdb,[*:1]C1CC1>>[*:1]CC,165,127,False,,0.7619,0.7215,,1.6105
CHEMBL_MMP_01234,COc1ccccc1Cn1cnc2c(N(C)C)ncnc21,CN(C)c1ncnc2c1ncn2Cc1ccccc1,ChEMBL-37/mmpdb,[*:1]OC>>[*:1][H],240,156,False,,0.6977,0.6629,,0.926
CHEMBL_MMP_01235,O=C(O)C1Cc2cc3c(-c4ccccc4F)noc3c(Br)c2O1,COc1c2c(cc3c(-c4ccccc4F)noc13)CC(C(=O)O)O2,ChEMBL-37/mmpdb,[*:1]Br>>[*:1]OC,299,199,False,,0.7368,0.6323,,2.2964
CHEMBL_MMP_01236,O=C(O)CNC(=O)c1ccccc1Br,O=C(O)CNC(=O)c1ccccc1Cl,ChEMBL-37/mmpdb,[*:1]Br>>[*:1]Cl,243,158,True,1,1.0,0.6057,HALO009,0.9782
CHEMBL_MMP_01237,CCN1c2ccccc2Cc2c(O)ncnc21,Oc1ncnc2c1Cc1ccccc1N2,ChEMBL-37/mmpdb,[*:1]CC>>[*:1][H],201,129,False,,0.4375,0.4106,,0.7947
CHEMBL_MMP_01238,CC1Cc2cc3c(cc2C(c2ccc(N)cc2)=NN1C(=O)C1CC1)OCO3,CCC(=O)N1N=C(c2ccc(N)cc2)c2cc3c(cc2CC1C)OCO3,ChEMBL-37/mmpdb,[*:1]C1CC1>>[*:1]CC,264,169,False,,0.7414,0.7166,,2.3109
CHEMBL_MMP_01239,CC#Cc1c(C)nn(-c2ccccc2)c1-c1ccccc1,CCCc1c(C)nn(-c2ccccc2)c1-c1ccccc1,ChEMBL-37/mmpdb,[*:1]C#CC>>[*:1]CCC,244,149,False,,0.5581,0.4993,,1.665
CHEMBL_MMP_01240,CC1=CC(=CC(C)C)C(=O)C(C)(O)C12CC2,C=CC=C1C=C(C)C2(CC2)C(C)(O)C1=O,ChEMBL-37/mmpdb,[*:1]C(C)C>>[*:1]C=C,80,62,False,,0.641,0.5828,,0.2988
CHEMBL_MMP_01241,COc1cc(CC(C)N)c(OC)cc1Br,COc1cc(CC(C)N)c(OC)cc1I,ChEMBL-37/mmpdb,[*:1]Br>>[*:1]I,197,138,False,,0.6471,0.6107,,1.3936
CHEMBL_MMP_01242,Cc1ccccc1C(=O)OCC(O)CNC(C)(C)C,CC(C)(C)NCC(O)COC(=O)c1ccccc1F,ChEMBL-37/mmpdb,[*:1]C>>[*:1]F,242,154,True,1,1.0,0.7518,META023,0.9573
CHEMBL_MMP_01243,CC(C)(C)NCC(O)COC(=O)c1ccc(C=O)cc1,CC(C)(C)NCC(O)COC(=O)c1ccc(F)cc1,ChEMBL-37/mmpdb,[*:1]C=O>>[*:1]F,149,95,False,,0.7692,0.7047,,1.1239
CHEMBL_MMP_01244,O=C(NCCCn1ccnc1)c1cccnc1Cl,O=C(NCCCn1ccnc1)c1cccnc1,ChEMBL-37/mmpdb,[*:1]Cl>>[*:1][H],102,68,False,,1.0,0.6225,,0.1721
CHEMBL_MMP_01245,CCC1Cc2cc3c(C(F)(F)F)cc(O)nc3cc2NC1CC,CCC1CCc2cc3c(C(F)(F)F)cc(O)nc3cc2N1,ChEMBL-37/mmpdb,[*:1]CC>>[*:1][H],162,111,False,,0.6415,0.6135,,1.2883
CHEMBL_MMP_01246,COc1c2c(cc3c(-c4ccccc4F)noc13)CC(C(=O)O)O2,O=C(O)C1Cc2cc3c(-c4ccccc4F)noc3cc2O1,ChEMBL-37/mmpdb,[*:1]OC>>[*:1][H],322,217,False,,0.6429,0.6016,,2.4156
CHEMBL_MMP_01247,Oc1ncc(Oc2ccc(Cl)cc2)c(O)n1,Oc1ncc(Oc2ccccc2)c(O)n1,ChEMBL-37/mmpdb,[*:1]Cl>>[*:1][H],104,64,False,,1.0,0.6448,,0.8091
CHEMBL_MMP_01248,CC(O)Cc1cc(-c2ccnc3[nH]nc(C(F)(F)F)c23)cc(C2(C#N)CC2)c1,N#CC1(c2cc(CC(O)CO)cc(-c3ccnc4[nH]nc(C(F)(F)F)c34)c2)CC1,ChEMBL-37/mmpdb,[*:1]C>>[*:1]CO,227,161,False,,0.875,0.8142,,1.2127
CHEMBL_MMP_01249,CCC1Cc2cc3c(C(F)(F)F)cc(O)nc3cc2NC1C,CCC1Cc2cc3c(C(F)(F)F)cc(O)nc3cc2NC1CC,ChEMBL-37/mmpdb,[*:1]C>>[*:1]CC,156,105,True,1,1.0,0.7965,META025,1.0882
CHEMBL_MMP_01250,CN(C)c1ncnc2c1ncn2Cc1ccc(Cl)cc1,CN(C)c1ncnc2c1ncn2Cc1ccccc1,ChEMBL-37/mmpdb,[*:1]Cl>>[*:1][H],130,81,False,,1.0,0.7293,,0.866
CHEMBL_MMP_01251,CCN1CCN2CC(c3ccccc3)c3ccccc3C2C1,CCCCN1CCN2CC(c3ccccc3)c3ccccc3C2C1,ChEMBL-37/mmpdb,[*:1]CC>>[*:1]CCCC,339,226,False,,0.8537,0.6919,,2.1666
CHEMBL_MMP_01252,O=C(NC(CS)C(=O)O)c1ccccc1Br,O=C(O)CNC(=O)c1ccccc1Br,ChEMBL-37/mmpdb,[*:1]CS>>[*:1][H],245,160,False,,0.5263,0.4771,,1.0007
CHEMBL_MMP_01253,CCn1cc(CCN(C)C)c2cc(OC)ccc21,CCCn1cc(CCN(C)C)c2cc(OC)ccc21,ChEMBL-37/mmpdb,[*:1]CC>>[*:1]CCC,182,125,True,1,1.0,0.7434,META025,1.2041
CHEMBL_MMP_01254,CN(C)c1cccc2c(S(=O)(=O)Nc3ccc(Cl)nn3)cccc12,COc1ccc(NS(=O)(=O)c2cccc3c(N(C)C)cccc23)nn1,ChEMBL-37/mmpdb,[*:1]Cl>>[*:1]OC,322,197,False,,0.7234,0.6522,,2.1189
CHEMBL_MMP_01255,COc1cc(CC(C)N)c(OC)cc1Br,COc1cc(C(C)C)c(OC)cc1CC(C)N,ChEMBL-37/mmpdb,[*:1]Br>>[*:1]C(C)C,197,138,False,,0.6471,0.5773,,1.1868
CHEMBL_MMP_01256,CN(C)c1cccc2c(S(=O)(=O)Nc3cnc(Br)cn3)cccc12,CN(C)c1cccc2c(S(=O)(=O)Nc3cnc(Cl)cn3)cccc12,ChEMBL-37/mmpdb,[*:1]Br>>[*:1]Cl,319,195,True,1,1.0,0.6921,HALO009,1.899
CHEMBL_MMP_01257,Cc1ccc2nc(N3CCNCC3)cnc2c1,Nc1ccc2nc(N3CCNCC3)cnc2c1,ChEMBL-37/mmpdb,[*:1]C>>[*:1]N,161,98,False,,0.7,0.6624,,0.9855
CHEMBL_MMP_01258,COc1cc(CC(C)N)c(OC)cc1Br,COc1cc(CC(C)N)c(OC)cc1Cl,ChEMBL-37/mmpdb,[*:1]Br>>[*:1]Cl,197,138,True,1,1.0,0.6193,HALO009,0.9319
CHEMBL_MMP_01259,COc1cccc(Oc2ccc(NC(C)=O)cc2)c1,COc1cccc(Oc2ccc(NC(=O)C3CC3)cc2)c1,ChEMBL-37/mmpdb,[*:1]C>>[*:1]C1CC1,327,210,False,,0.6744,0.6277,,1.9775
CHEMBL_MMP_01260,Cc1cn(CCCNC(=O)c2ccc(Cl)s2)cn1,O=C(NCCCn1ccnc1)c1ccc(Cl)s1,ChEMBL-37/mmpdb,[*:1]C>>[*:1][H],84,57,False,,0.6735,0.6105,,0.2895
CHEMBL_MMP_01261,Cc1cccc(NC(=O)NNc2nc3ccccc3c(=O)n2-c2ccc(Cl)cc2)c1,Cc1cccc(NC(=O)NNc2nc3ccccc3c(=O)n2-c2ccccc2)c1,ChEMBL-37/mmpdb,[*:1]Cl>>[*:1][H],446,278,False,,1.0,0.8217,,3.0215
CHEMBL_MMP_01262,CC(C)(C)NCC(O)COC(=O)c1ccc(C=O)cc1,CC(C)(C)NCC(O)COC(=O)c1ccc(F)cc1,ChEMBL-37/mmpdb,[*:1]C=O>>[*:1]F,149,95,False,,0.7692,0.7047,,1.0325
CHEMBL_MMP_01263,COc1cc(CC(C)N)c(OC)cc1C#N,COc1cc(CC(C)N)c(OC)cc1I,ChEMBL-37/mmpdb,[*:1]C#N>>[*:1]I,200,141,False,,0.6216,0.5489,,1.4944
CHEMBL_MMP_01264,CN(C)c1ncnc2c1ncn2Cc1cccc(O)c1,CN(C)c1ncnc2c1ncn2Cc1ccccc1,ChEMBL-37/mmpdb,[*:1]O>>[*:1][H],243,159,False,,0.775,0.7083,,1.1256
CHEMBL_MMP_01265,CCc1cc(OC)c(CC(C)N)cc1OC,COc1cc(CC(C)N)c(OC)cc1Cl,ChEMBL-37/mmpdb,[*:1]CC>>[*:1]Cl,214,151,False,,0.7188,0.6438,,1.1397
CHEMBL_MMP_01266,COc1cc(O)c(Br)cc1C=C1SC(=O)NC1=O,C=CCOc1cc(OC)c(C=C2SC(=O)NC2=O)cc1Br,ChEMBL-37/mmpdb,[*:1]O>>[*:1]OCC=C,233,159,False,,0.7451,0.6261,,1.2734
CHEMBL_MMP_01267,COc1cc(CC(C)N)c(OC)cc1O,COc1ccc(OC)c(CC(C)N)c1,ChEMBL-37/mmpdb,[*:1]O>>[*:1][H],224,161,False,,0.5714,0.5331,,1.2099
CHEMBL_MMP_01268,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)OC(C)C(C)(C)C3O,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)OC(C)C(C)C3O,ChEMBL-37/mmpdb,[*:1]C>>[*:1][H],131,100,False,,0.7258,0.7099,,1.2927
CHEMBL_MMP_01269,COc1ccc2[nH]c3c(NN)nncc3c2c1,CCOc1ccc2[nH]c3c(NN)nncc3c2c1,ChEMBL-37/mmpdb,[*:1]C>>[*:1]CC,156,103,True,1,1.0,0.7462,META025,1.0951
CHEMBL_MMP_01270,CNc1ncnc2c1ncn2Cc1ccccc1F,CC(C)Nc1ncnc2c1ncn2Cc1ccccc1F,ChEMBL-37/mmpdb,[*:1]C>>[*:1]C(C)C,216,138,False,,0.7292,0.6741,,0.9621
CHEMBL_MMP_01271,CCN1CCCC(c2cccc(O)c2)C1,Oc1cccc(C2CCCNC2)c1,ChEMBL-37/mmpdb,[*:1]CC>>[*:1][H],263,182,False,,0.5238,0.4901,,0.901
